timestamp,containerID,damaged(T),shock_raw,vibration_raw,temperature_raw,humidity_raw,shock_g,vibration_hz,temperature_c,humidity_pct,route,vessel_type,stack_position,transit_days,final_port,wave_m,wind_kph,storm,damage_pct,claims,type,risk_score,port_risk_score,shock_risk,temp_risk,humidity_risk,damaged_risk
2016-01-09 18:00:00,W1F0JH87,0,-271189,-46,2,93,-0.27119,-0.5,0.2,93,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.3,9,0,1,0,Textiles,7.3,9.0,-3.1,49.6,11.8,0
2016-01-10 00:00:00,W1F0JH87,0,1790188,63,-23,84,1.790189,0.6,-2.3,84,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.9,5,0,6,1,Textiles,27.6,9.0,20.6,50.0,7.3,0
2016-01-10 06:00:00,W1F0JH87,0,1223337,73,9,93,1.223337,0.7,0.9,93,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.9,12,0,5,0,Textiles,23.2,9.0,14.1,48.2,11.7,0
2016-01-10 12:00:00,W1F0JH87,0,2530305,-6,-16,86,2.530306,-0.1,-1.6,86,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.8,15,0,9,4,Textiles,38.5,9.0,29.1,50.0,8.2,0
2016-01-10 18:00:00,W1F0JH87,0,1063031,-134,-4,85,1.063032,-1.3,-0.5,85,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.7,8,1,12,3,Textiles,50.3,9.0,12.2,50.0,7.7,0
2016-01-11 00:00:00,W1F0JH87,0,570877,-138,-4,91,0.570877,-1.4,-0.5,91,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.8,5,0,3,1,Textiles,13.0,9.0,6.6,50.0,10.8,0
2016-01-11 06:00:00,W1F0JH87,0,3686088,-51,-18,82,3.686088,-0.5,-1.9,82,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.5,17,0,14,2,Textiles,56.7,9.0,42.5,50.0,6.0,0
2016-01-11 12:00:00,W1F0JH87,0,1985525,19,-20,93,1.985525,0.2,-2.1,93,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.5,5,0,6,1,Textiles,27.4,9.0,22.9,50.0,11.6,0
2016-01-11 18:00:00,W1F0JH87,0,1184290,102,23,87,1.18429,1.0,2.4,87,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.8,10,0,5,1,Textiles,21.6,9.0,13.6,45.3,9.0,0
2016-01-12 00:00:00,W1F0JH87,0,356898,170,5,94,0.356898,1.7,0.5,94,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.0,12,0,3,0,Textiles,14.0,9.0,4.1,48.9,12.3,0
2016-01-12 06:00:00,W1F0JH87,0,1691336,41,29,95,1.691336,0.4,3.0,95,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.6,5,0,7,2,Textiles,30.3,9.0,19.5,44.1,12.7,0
2016-01-12 12:00:00,W1F0JH87,0,1037110,-89,-9,85,1.03711,-0.9,-1.0,85,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,16,0,4,2,Textiles,18.6,9.0,11.9,50.0,7.9,0
2016-01-12 18:00:00,W1F0JH87,0,672233,86,-13,88,0.672234,0.9,-1.3,88,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.7,14,0,4,1,Textiles,16.5,9.0,7.7,50.0,9.4,0
2016-01-13 00:00:00,W1F0JH87,0,1727749,180,5,86,1.72775,1.8,0.6,86,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.6,6,0,7,1,Textiles,31.2,9.0,19.9,48.9,8.5,0
2016-01-13 06:00:00,W1F0JH87,0,2010095,-96,1,93,2.010095,-1.0,0.2,93,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.1,11,0,8,1,Textiles,33.2,9.0,23.2,49.7,11.7,0
2016-01-13 12:00:00,W1F0JH87,0,180242,37,-29,87,0.180242,0.4,-2.9,87,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.5,12,0,2,0,Textiles,9.0,9.0,2.1,50.0,8.8,0
2016-01-13 18:00:00,W1F0JH87,0,1443682,-136,12,94,1.443682,-1.4,1.3,94,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,12,0,5,1,Textiles,22.2,9.0,16.6,47.5,12.5,0
2016-01-14 00:00:00,W1F0JH87,0,748777,108,14,93,0.748777,1.1,1.4,93,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.0,14,0,4,1,Textiles,18.9,9.0,8.6,47.1,11.8,0
2016-01-14 06:00:00,W1F0JH87,0,2592267,84,13,83,2.592267,0.8,1.3,83,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.8,10,1,15,2,Textiles,62.8,9.0,29.9,47.3,6.5,0
2016-01-14 12:00:00,W1F0JH87,0,1985472,193,-3,94,1.985472,1.9,-0.4,94,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,2.3,6,0,9,0,Textiles,39.0,9.0,22.9,50.0,12.1,0
2016-01-14 18:00:00,W1F0JH87,0,1169028,-92,-24,85,1.169029,-0.9,-2.4,85,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.7,10,0,5,1,Textiles,20.6,9.0,13.5,50.0,7.9,0
2016-01-15 00:00:00,W1F0JH87,0,693731,-107,14,94,0.693732,-1.1,1.5,94,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.3,5,0,4,1,Textiles,17.0,9.0,8.0,47.1,12.5,0
2016-01-15 06:00:00,W1F0JH87,0,466481,-209,-31,93,0.466481,-2.1,-3.1,93,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,2.4,14,0,6,1,Textiles,24.4,9.0,5.4,50.0,11.6,0
2016-01-15 12:00:00,W1F0JH87,0,1205361,132,21,89,1.205361,1.3,2.2,89,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.7,9,0,5,0,Textiles,20.7,9.0,13.9,45.7,9.9,0
2016-01-15 18:00:00,W1F0JH87,0,1291011,-13,4,89,1.291012,-0.1,0.5,89,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.2,15,0,6,1,Textiles,26.8,9.0,14.9,49.0,9.9,0
2016-01-16 00:00:00,W1F0JH87,0,-230394,-60,9,97,-0.230395,-0.6,0.9,97,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.5,10,0,0,0,Textiles,3.3,9.0,-2.7,48.2,13.9,0
2016-01-16 06:00:00,W1F0JH87,0,1047176,96,-9,91,1.047176,1.0,-1.0,91,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.5,5,0,4,2,Textiles,16.4,9.0,12.1,50.0,10.8,0
2016-01-16 12:00:00,W1F0JH87,0,1988605,42,6,92,1.988605,0.4,0.6,92,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.8,6,0,9,1,Textiles,36.0,9.0,22.9,48.8,11.4,0
2016-01-16 18:00:00,W1F0JH87,0,851833,-14,-10,89,0.851834,-0.1,-1.1,89,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,9,0,3,0,Textiles,14.5,9.0,9.8,50.0,9.5,0
2016-01-17 00:00:00,W1F0JH87,0,1022246,-60,32,89,1.022247,-0.6,3.3,89,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.7,17,0,6,0,Textiles,27.0,9.0,11.8,43.4,9.7,0
2016-01-17 06:00:00,W1F0JH87,0,955613,71,-29,90,0.955613,0.7,-2.9,90,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.7,8,0,4,0,Textiles,17.4,9.0,11.0,50.0,10.4,0
2016-01-17 12:00:00,W1F0JH87,0,1745143,81,14,94,1.745143,0.8,1.4,94,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,2.2,10,0,9,2,Textiles,36.6,9.0,20.1,47.1,12.0,0
2016-01-17 18:00:00,W1F0JH87,0,446191,-86,12,88,0.446191,-0.9,1.2,88,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.7,6,0,4,0,Textiles,17.4,9.0,5.1,47.6,9.1,0
2016-01-18 00:00:00,W1F0JH87,0,1695186,28,7,89,1.695186,0.3,0.7,89,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,5,0,5,0,Textiles,22.8,9.0,19.5,48.6,9.7,0
2016-01-18 06:00:00,W1F0JH87,0,1094683,115,-19,88,1.094684,1.2,-2.0,88,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,8,0,4,0,Textiles,17.1,9.0,12.6,50.0,9.2,0
2016-01-18 12:00:00,W1F0JH87,0,1422198,-16,2,89,1.422198,-0.2,0.2,89,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.2,5,1,12,0,Textiles,49.9,9.0,16.4,49.5,9.7,0
2016-01-18 18:00:00,W1F0JH87,0,1252248,-34,15,88,1.252249,-0.3,1.6,88,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,6,0,4,0,Textiles,18.4,9.0,14.4,46.9,9.1,0
2016-01-19 00:00:00,W1F0JH87,0,1098626,-56,-29,92,1.098626,-0.6,-2.9,92,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.5,5,0,4,1,Textiles,17.4,9.0,12.7,50.0,11.3,0
2016-01-19 06:00:00,W1F0JH87,0,1318417,-206,-14,92,1.318417,-2.1,-1.5,92,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.8,5,0,6,1,Textiles,27.5,9.0,15.2,50.0,11.0,0
2016-01-19 12:00:00,W1F0JH87,0,1609106,-76,16,82,1.609106,-0.8,1.7,82,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.0,5,0,6,1,Textiles,25.9,9.0,18.5,46.7,6.3,0
2016-01-19 18:00:00,W1F0JH87,0,550417,-106,12,91,0.550417,-1.1,1.3,91,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,12,0,2,0,Textiles,12.0,9.0,6.3,47.4,10.8,0
2016-01-20 00:00:00,W1F0JH87,0,2641322,-15,-13,90,2.641322,-0.2,-1.4,90,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.8,7,0,9,3,Textiles,37.4,9.0,30.4,50.0,10.3,0
2016-01-20 06:00:00,W1F0JH87,0,1431567,-27,1,83,1.431567,-0.3,0.2,83,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,6,0,5,2,Textiles,20.3,9.0,16.5,49.7,6.6,0
2016-01-20 12:00:00,W1F0JH87,0,2580939,69,12,91,2.580939,0.7,1.2,91,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.1,5,0,9,2,Textiles,37.7,9.0,29.7,47.6,10.8,0
2016-01-20 18:00:00,W1F0JH87,0,558798,-42,17,84,0.558798,-0.4,1.7,84,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.4,5,0,2,1,Textiles,10.5,9.0,6.4,46.6,7.1,0
2016-01-21 00:00:00,W1F0JH87,0,1749551,-39,-9,99,1.749552,-0.4,-1.0,99,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,11,0,6,0,Textiles,25.3,9.0,20.2,50.0,14.5,0
2016-01-21 06:00:00,W1F0JH87,0,2569584,-9,11,97,2.569585,-0.1,1.2,97,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.8,12,0,11,3,Textiles,44.1,9.0,29.6,47.6,13.8,0
2016-01-21 12:00:00,W1F0JH87,0,1723604,40,-23,90,1.723605,0.4,-2.3,90,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.4,11,0,7,4,Textiles,31.6,9.0,19.9,50.0,10.2,0
2016-01-21 18:00:00,W1F0JH87,0,105431,-9,-7,90,0.105432,-0.1,-0.7,90,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.3,10,0,3,0,Textiles,12.4,9.0,1.2,50.0,10.0,0
2016-01-22 00:00:00,W1F0JH87,0,1215566,-82,43,94,1.215567,-0.8,4.4,94,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.5,19,0,7,0,Textiles,28.6,9.0,14.0,41.2,12.4,0
2016-01-22 06:00:00,W1F0JH87,0,446510,-96,8,89,0.446511,-1.0,0.9,89,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,2.1,6,0,4,1,Textiles,19.5,9.0,5.1,48.3,9.7,0
2016-01-22 12:00:00,W1F0JH87,0,816527,-201,-12,92,0.816527,-2.0,-1.2,92,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.5,8,0,3,2,Textiles,15.1,9.0,9.4,50.0,11.2,0
2016-01-22 18:00:00,W1F0JH87,0,319658,-49,6,95,0.319659,-0.5,0.7,95,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.2,5,1,9,1,Textiles,37.6,9.0,3.7,48.6,12.6,0
2016-01-23 00:00:00,W1F0JH87,0,465998,-39,9,97,0.465999,-0.4,1.0,97,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,2.5,16,0,6,1,Textiles,25.3,9.0,5.4,48.1,13.6,0
2016-01-23 06:00:00,W1F0JH87,0,663020,19,-9,94,0.663021,0.2,-1.0,94,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.0,15,0,4,0,Textiles,18.6,9.0,7.6,50.0,12.4,0
2016-01-23 12:00:00,W1F0JH87,0,884014,-129,-5,82,0.884014,-1.3,-0.5,82,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,2.0,10,0,6,1,Textiles,25.4,9.0,10.2,50.0,6.1,0
2016-01-23 18:00:00,W1F0JH87,0,1736043,55,10,84,1.736044,0.6,1.0,84,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,13,0,6,1,Textiles,26.0,9.0,20.0,48.0,7.4,0
2016-01-24 00:00:00,W1F0JH87,0,814490,145,18,88,0.814491,1.5,1.9,88,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.3,5,0,4,2,Textiles,18.7,9.0,9.4,46.3,9.0,0
2016-01-24 06:00:00,W1F0JH87,0,3557676,222,-10,91,3.557676,2.2,-1.1,91,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.9,16,0,14,2,Textiles,57.4,9.0,41.0,50.0,10.9,0
2016-01-24 12:00:00,W1F0JH87,0,1861660,-27,7,100,1.861661,-0.3,0.7,100,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.5,5,0,6,2,Textiles,26.3,9.0,21.4,48.5,15.5,0
2016-01-24 18:00:00,W1F0JH87,0,659319,-106,-2,84,0.65932,-1.1,-0.2,84,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,5,0,2,0,Textiles,10.9,9.0,7.6,50.0,7.3,0
2016-01-25 00:00:00,W1F0JH87,0,5329372,214,-4,88,5.329372,2.1,-0.5,88,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,5,0,16,4,Textiles,64.8,9.0,61.4,50.0,9.5,0
2016-01-25 06:00:00,W1F0JH87,0,1395542,40,8,87,1.395543,0.4,0.9,87,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.0,9,0,6,1,Textiles,24.7,9.0,16.1,48.2,8.5,0
2016-01-25 12:00:00,W1F0JH87,0,1318586,-7,8,93,1.318587,-0.1,0.9,93,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,7,0,4,0,Textiles,19.2,9.0,15.2,48.2,11.8,0
2016-01-25 18:00:00,W1F0JH87,0,745857,-16,-5,95,0.745858,-0.2,-0.5,95,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.6,5,0,4,0,Textiles,19.9,9.0,8.6,50.0,12.7,0
2016-01-26 00:00:00,W1F0JH87,0,1443465,-289,-18,93,1.443466,-2.9,-1.9,93,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.2,5,0,6,0,Textiles,25.5,9.0,16.6,50.0,11.6,0
2016-01-26 06:00:00,W1F0JH87,0,1995000,10,-17,89,1.995,0.1,-1.7,89,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.6,19,0,8,1,Textiles,32.7,9.0,23.0,50.0,9.9,0
2016-01-26 12:00:00,W1F0JH87,0,506668,72,-23,95,0.506668,0.7,-2.3,95,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.9,6,0,3,2,Textiles,13.4,9.0,5.8,50.0,12.9,0
2016-01-26 18:00:00,W1F0JH87,0,1897950,-13,-28,93,1.897951,-0.1,-2.8,93,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.1,10,0,7,0,Textiles,31.4,9.0,21.9,50.0,11.9,0
2016-01-27 00:00:00,W1F0JH87,0,1345614,16,16,85,1.345615,0.2,1.7,85,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,2.8,12,0,9,2,Textiles,36.3,9.0,15.5,46.6,7.7,0
2016-01-27 06:00:00,W1F0JH87,0,1675990,94,-4,94,1.67599,0.9,-0.5,94,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,2.1,12,0,8,2,Textiles,35.4,9.0,19.3,50.0,12.1,0
2016-01-27 12:00:00,W1F0JH87,0,650100,-161,25,80,0.650101,-1.6,2.5,80,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.7,8,0,5,1,Textiles,20.1,9.0,7.5,45.0,5.4,0
2016-01-27 18:00:00,W1F0JH87,0,1631763,-34,5,89,1.631764,-0.3,0.6,89,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.1,10,0,7,1,Textiles,28.4,9.0,18.8,48.8,9.7,0
2016-01-28 00:00:00,W1F0JH87,0,2589787,-369,30,87,2.589787,-3.7,3.0,87,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.9,5,0,10,4,Textiles,42.5,9.0,29.8,43.9,9.0,0
2016-01-28 06:00:00,W1F0JH87,0,994324,200,11,91,0.994325,2.0,1.2,91,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,9,0,4,0,Textiles,16.3,9.0,11.5,47.7,10.7,0
2016-01-28 12:00:00,W1F0JH87,0,1484599,-89,-46,83,1.4846,-0.9,-4.6,83,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.5,8,0,5,1,Textiles,22.6,9.0,17.1,50.0,6.8,0
2016-01-28 18:00:00,W1F0JH87,0,1615798,-80,25,87,1.615799,-0.8,2.5,87,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.7,5,0,7,0,Textiles,30.5,9.0,18.6,45.0,8.6,0
2016-01-29 00:00:00,W1F0JH87,0,2289276,126,-5,93,2.289277,1.3,-0.6,93,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.5,5,1,15,3,Textiles,62.0,9.0,26.4,50.0,11.5,0
2016-01-29 06:00:00,W1F0JH87,0,1832156,-144,-25,88,1.832157,-1.4,-2.6,88,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,7,0,6,0,Textiles,25.1,9.0,21.1,50.0,9.2,0
2016-01-29 12:00:00,W1F0JH87,0,776236,-106,20,102,0.776237,-1.1,2.0,102,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,8,0,3,0,Textiles,13.3,9.0,8.9,46.0,16.1,0
2016-01-29 18:00:00,W1F0JH87,0,1689004,156,0,99,1.689004,1.6,0.0,99,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.6,5,0,6,0,Textiles,24.6,9.0,19.5,50.0,14.7,0
2016-01-30 00:00:00,W1F0JH87,0,1314236,134,9,90,1.314237,1.3,0.9,90,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.6,10,0,5,1,Textiles,21.9,9.0,15.1,48.1,10.1,0
2016-01-30 06:00:00,W1F0JH87,0,1061557,-154,-4,85,1.061558,-1.5,-0.4,85,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,5,0,3,0,Textiles,15.5,9.0,12.2,50.0,7.6,0
2016-01-30 12:00:00,W1F0JH87,0,783510,-134,10,91,0.783511,-1.3,1.1,91,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,1.1,13,0,4,0,Textiles,19.8,9.0,9.0,47.8,10.7,0
2016-01-30 18:00:00,W1F0JH87,0,1012580,-83,-16,95,1.012581,-0.8,-1.6,95,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.3,6,0,3,2,Textiles,15.5,9.0,11.7,50.0,12.6,0
2016-01-31 00:00:00,W1F0JH87,0,2249098,-177,0,93,2.249099,-1.8,0.1,93,Cochin-Kochi-Colombo,Post-Panamax,Bottom,11.86,Colombo,0.7,5,0,7,2,Textiles,31.6,9.0,25.9,49.8,11.6,0
2015-01-01 00:00:00,W1F0JY02,0,45664136,0,0,5,0.45664136,0.0,0.0,50,Chennai-Vizag-Kolkata,ULCV,Middle,9.521444847434372,Kolkata,1.5,15,Green,15,38,Food,19.5664136,15.0,4.5664136,0.0,0.0,0
2015-01-02 00:00:00,W1F0JY02,0,64878248,0,0,5,0.64878248,0.0,0.0,50,Cochin-Kochi-Colombo,ULCV,Middle,18.45516233782027,Colombo,1.5,15,Green,12,35,Textiles,18.4878248,12.0,6.4878248,0.0,0.0,0
2015-01-03 00:00:00,W1F0JY02,0,83463288,0,0,5,0.83463288,0.0,0.0,50,Tuticorin-Chennai-Ennore,ULCV,Bottom,12.23625081391756,Ennore,1.5,15,Green,0,0,Unknown,15.3463288,7.0,8.3463288,0.0,0.0,0
2015-01-04 00:00:00,W1F0JY02,0,112850496,0,0,5,1.12850496,0.0,0.0,50,Tuticorin-Chennai-Ennore,Feeder,Middle,14.702630428442038,Ennore,1.5,15,Green,0,0,Unknown,18.2850496,7.0,11.2850496,0.0,0.0,0
2015-01-05 00:00:00,W1F0JY02,0,137919744,0,0,5,1.37919744,0.0,0.0,50,Mumbai-Kochi-Colombo,Panamax,Bottom,4.840587491169381,Colombo,1.5,15,Green,12,35,Textiles,25.7919744,12.0,13.7919744,0.0,0.0,0
2015-01-06 00:00:00,W1F0JY02,0,155978720,0,0,5,1.5597872,0.0,0.0,50,Jawaharlal Nehru-Nhava Sheva-Mumbai,ULCV,Bottom,11.220311524857694,Mumbai,1.5,15,Green,0,0,Unknown,21.597872,6.0,15.597872,0.0,0.0,0
2015-01-07 00:00:00,W1F0JY02,0,178344096,0,0,5,1.78344096,0.0,0.0,50,Nhava Sheva-Abu Dhabi-Jebel Ali,Panamax,Top,17.112763360843886,Jebel Ali,1.5,15,Green,6,19,Re-export,23.8344096,6.0,17.8344096,0.0,0.0,0
2015-01-08 00:00:00,W1F0JY02,0,200360368,0,0,5,2.00360368,0.0,0.0,50,New Mangalore-Mumbai-Nhava Sheva,ULCV,Top,9.674415647310628,Nhava Sheva,1.5,15,Green,7,31,Pharma,27.0360368,7.0,20.0360368,0.0,0.0,0
2015-01-09 00:00:00,W1F0JY02,0,221473168,0,0,5,2.21473168,0.0,0.0,50,Deendayal-Kandla-Mundra,Post-Panamax,Bottom,15.260939191352158,Mundra,1.5,15,Green,11,27,Petrochem,33.1473168,11.0,22.1473168,0.0,0.0,0
2015-01-10 00:00:00,W1F0JY02,0,239565160,0,0,5,2.3956516,0.0,0.0,50,Kolkata-Haldia-Chennai,ULCV,Middle,3.0,Chennai,1.5,15,Green,8,23,Auto,31.956516,8.0,23.956516,0.0,0.0,0
2015-01-11 00:00:00,W1F0JY02,0,14064648,0,0,5,0.14064648,0.0,0.0,50,Nhava Sheva-Singapore-Shanghai,Post-Panamax,Bottom,10.688283906095766,Shanghai,2.5,22,Yellow,2,15,Electronics,4.4064648,3.0,1.4064648,0.0,0.0,0
2015-01-12 00:00:00,W1F0JY02,0,33980464,0,0,5,0.33980464,0.0,0.0,50,Mumbai-Goa-Kochi,Post-Panamax,Bottom,14.230957976451323,Kochi,1.5,15,Green,10,24,Spices,13.3980464,10.0,3.3980464,0.0,0.0,0
2015-01-13 00:00:00,W1F0JY02,0,56495080,0,0,5,0.5649508,0.0,0.0,50,Mumbai-Goa-Kochi,Post-Panamax,Bottom,20.0487002564158,Kochi,1.5,15,Green,10,24,Spices,15.649508,10.0,5.649508,0.0,0.0,0
2015-01-14 00:00:00,W1F0JY02,0,76956304,0,0,5,0.76956304,0.0,0.0,50,Mumbai-Goa-Kochi,Post-Panamax,Top,9.973069231933035,Kochi,1.5,15,Green,10,24,Spices,17.6956304,10.0,7.6956304,0.0,0.0,0
2015-01-15 00:00:00,W1F0JY02,0,96537696,0,0,5,0.96537696,0.0,0.0,50,Mumbai-Kochi-Colombo,Feeder,Middle,7.99554182910666,Colombo,1.5,15,Green,12,35,Textiles,21.6537696,12.0,9.6537696,0.0,0.0,0
2015-01-16 00:00:00,W1F0JY02,0,114369040,0,0,5,1.1436904,0.0,0.0,50,Nhava Sheva-Singapore-Shanghai,Feeder,Bottom,15.571463113057256,Shanghai,2.5,22,Yellow,2,15,Electronics,14.436904000000002,3.0,11.436904000000002,0.0,0.0,0
2015-01-17 00:00:00,W1F0JY02,0,31049056,0,0,5,0.31049056,0.0,0.0,50,Mumbai-Goa-Kochi,Post-Panamax,Middle,12.382714835182398,Kochi,1.5,15,Green,10,24,Spices,13.1049056,10.0,3.1049056000000004,0.0,0.0,0
2015-01-18 00:00:00,W1F0JY02,0,34375224,0,0,5,0.34375224,0.0,0.0,50,Nhava Sheva-Abu Dhabi-Jebel Ali,ULCV,Middle,17.878777334258974,Jebel Ali,1.5,15,Green,6,19,Re-export,9.4375224,6.0,3.4375224,0.0,0.0,0
2015-01-19 00:00:00,W1F0JY02,0,60160552,0,0,5,0.60160552,0.0,0.0,50,Mumbai-Chennai-Vizag-Colombo,Post-Panamax,Bottom,10.78959233339249,Colombo,3.2,28,Orange,12,35,Textiles,18.0160552,12.0,6.0160552,0.0,0.0,0
2015-01-20 00:00:00,W1F0JY02,0,90141816,0,0,5,0.90141816,0.0,0.0,50,Mumbai-Goa-Kochi,Post-Panamax,Bottom,15.100511373160922,Kochi,1.5,15,Green,10,24,Spices,19.0141816,10.0,9.0141816,0.0,0.0,0
2015-01-21 00:00:00,W1F0JY02,0,194588816,0,0,5,1.94588816,0.0,0.0,50,Haldia-Kolkata-Paradip,Panamax,Top,7.4894248147271645,Paradip,1.5,15,Green,13,29,Coal,32.4588816,13.0,19.4588816,0.0,0.0,0
2015-01-22 00:00:00,W1F0JY02,0,25490592,0,0,6,0.25490592,0.0,0.0,60,Nhava Sheva-Singapore-Shanghai,ULCV,Middle,8.82736999499811,Shanghai,2.5,22,Yellow,2,15,Electronics,8.5490592,3.0,2.5490592000000003,0.0,3.0,0
